Id,ActivityDate,StepTotal,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,MinutesLogged,MinutesNOTLogged,HoursNOTLogged
5553957443,4/14/2016,17022,2324,693,256,41,61,0.00,4.67,2.45,4.00,1051,389,6.48
5553957443,4/15/2016,16556,2254,689,239,38,58,0.00,4.71,1.98,4.16,1024,416,6.93
5553957443,4/16/2016,5771,1831,521,288,0,0,0.00,3.77,0.00,0.00,809,631,10.52
5553957443,4/17/2016,655,1397,943,46,0,0,0.00,0.43,0.00,0.00,989,451,7.52
5553957443,4/18/2016,3727,1683,622,206,0,0,0.00,2.43,0.00,0.00,828,612,10.20
5553957443,4/19/2016,15482,2284,756,249,28,69,0.00,4.18,1.66,4.28,1102,338,5.63
5553957443,4/20/2016,2713,1570,598,148,0,0,0.00,1.77,0.00,0.00,746,694,11.57
5553957443,4/21/2016,12346,2066,801,177,42,47,0.00,2.96,2.16,2.95,1067,373,6.22
5553957443,4/22/2016,11682,2105,781,270,16,25,0.00,5.60,0.63,1.38,1092,348,5.80
5553957443,4/23/2016,4112,1776,443,272,0,0,0.00,2.68,0.00,0.00,715,725,12.08
5553957443,4/24/2016,1807,1507,582,104,0,0,0.00,1.18,0.00,0.00,686,754,12.57
5553957443,4/25/2016,10946,2033,732,201,11,51,0.00,3.69,0.57,2.93,995,445,7.42
5553957443,4/26/2016,11886,2093,750,238,18,40,0.00,4.46,0.93,2.37,1046,394,6.57
5553957443,4/27/2016,10538,1922,745,206,16,16,0.00,4.74,1.00,1.14,983,457,7.62
5553957443,4/28/2016,11393,1999,727,165,13,49,0.00,3.17,0.75,3.71,954,486,8.10
5553957443,4/29/2016,12764,2169,709,270,15,46,0.00,4.91,0.64,2.79,1040,400,6.67
5553957443,4/30/2016,1202,1463,506,84,0,0,0.00,0.78,0.00,0.00,590,850,14.17
5553957443,5/1/2016,5164,1747,436,237,0,0,0.00,3.37,0.00,0.00,673,767,12.78
5553957443,5/2/2016,9769,1996,724,227,9,23,0.00,4.90,0.41,1.06,983,457,7.62
5553957443,5/3/2016,12848,2116,812,247,29,26,0.00,5.68,1.20,1.50,1114,326,5.43
5553957443,5/4/2016,4249,1698,651,224,0,0,0.00,2.77,0.00,0.00,875,565,9.42
5553957443,5/5/2016,14331,2156,692,241,29,44,0.00,4.43,1.66,3.43,1006,434,7.23
5553957443,5/6/2016,9632,1916,761,229,9,21,0.00,4.23,0.54,1.52,1020,420,7.00
5553957443,5/7/2016,1868,1494,902,96,0,0,0.00,1.22,0.00,0.00,998,442,7.37
5553957443,5/8/2016,6083,1762,505,210,8,3,0.00,3.30,0.47,0.22,726,714,11.90
5553957443,5/9/2016,11611,2272,667,251,22,59,0.00,4.56,0.89,2.13,999,441,7.35
5553957443,5/10/2016,16358,2335,707,265,40,61,0.00,5.20,1.61,3.87,1073,367,6.12
5553957443,5/11/2016,4926,1693,628,195,0,0,0.00,3.22,0.00,0.00,823,617,10.28
5553957443,5/12/2016,3121,741,222,48,6,8,0.00,1.06,0.40,0.58,284,1156,19.27
5577150313,4/12/2016,8135,3405,728,140,16,86,0.00,2.10,0.38,3.60,970,470,7.83
5577150313,4/13/2016,5077,2551,776,144,11,15,0.00,3.25,0.22,0.32,946,494,8.23
5577150313,4/14/2016,8596,4022,662,176,30,118,0.00,2.78,0.31,3.33,986,454,7.57
5577150313,4/15/2016,12087,4005,695,199,54,115,0.00,3.56,1.60,3.92,1063,377,6.28
5577150313,4/16/2016,14269,4274,472,158,56,184,0.00,2.73,1.28,6.64,870,570,9.50
5577150313,4/17/2016,12231,4552,525,159,37,200,0.00,2.32,0.83,5.98,921,519,8.65
5577150313,4/18/2016,9893,3625,623,130,32,114,0.00,1.82,0.72,4.86,899,541,9.02
5577150313,4/19/2016,12574,3501,733,111,23,108,0.00,1.76,0.64,7.02,975,465,7.75
5577150313,4/20/2016,8330,3192,773,113,16,87,0.00,1.76,0.34,4.12,989,451,7.52
5577150313,4/21/2016,10830,4018,670,175,74,110,0.00,2.78,1.66,3.65,1029,411,6.85
5577150313,4/22/2016,9172,3329,823,200,30,62,0.00,3.30,0.79,2.42,1115,325,5.42
5577150313,4/23/2016,7638,3152,627,223,24,24,0.00,4.14,0.36,1.21,898,542,9.03
5577150313,4/24/2016,15764,4392,425,141,65,210,0.00,1.98,2.15,7.65,841,599,9.98
5577150313,4/25/2016,6393,3374,743,214,38,61,0.00,2.76,0.67,1.35,1056,384,6.40
5577150313,4/26/2016,5325,3088,759,181,32,38,0.00,2.47,0.65,0.85,1010,430,7.17
5577150313,4/27/2016,6805,3294,773,190,16,63,0.00,2.93,0.40,1.81,1042,398,6.63
5577150313,4/28/2016,9841,3580,692,141,51,99,0.00,3.01,1.17,3.25,983,457,7.62
5577150313,4/29/2016,7924,3544,739,165,36,97,0.00,2.47,0.61,2.84,1037,403,6.72
5577150313,4/30/2016,12363,4501,621,163,45,207,0.00,2.61,0.79,5.83,1036,404,6.73
5577150313,5/1/2016,13368,4546,499,178,72,194,0.00,3.24,1.44,5.31,943,497,8.28
5577150313,5/2/2016,7439,3014,732,235,20,37,0.00,4.07,0.35,1.12,1024,416,6.93
5577150313,5/3/2016,11045,3795,580,212,8,97,0.00,3.57,0.15,4.52,897,543,9.05
5577150313,5/4/2016,5206,2755,631,141,9,25,0.00,2.08,0.25,1.56,806,634,10.57
5577150313,5/5/2016,7550,3004,1153,143,21,45,0.00,2.67,0.47,2.50,1362,78,1.30
5577150313,5/6/2016,4950,2643,1304,79,16,41,0.00,1.45,0.32,1.93,1440,0,0.00
5577150313,5/7/2016,0,1819,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
5577150313,5/8/2016,0,1819,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
5577150313,5/9/2016,3421,2489,1099,70,11,34,0.00,0.99,0.14,1.43,1214,226,3.77
5577150313,5/10/2016,8869,3841,639,194,37,104,0.00,3.35,0.75,2.56,974,466,7.77
5577150313,5/11/2016,4038,1665,257,63,15,45,0.00,0.89,0.30,1.83,380,1060,17.67
6117666160,4/12/2016,0,1496,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6117666160,4/13/2016,0,1496,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6117666160,4/14/2016,0,1496,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6117666160,4/15/2016,14019,2865,921,513,6,0,0.00,10.30,0.28,0.00,1440,0,0.00
6117666160,4/16/2016,14450,2828,502,518,15,7,0.00,9.48,0.85,0.58,1042,398,6.63
6117666160,4/17/2016,7150,2225,702,312,0,0,0.00,5.40,0.00,0.00,1014,426,7.10
6117666160,4/18/2016,5153,2018,759,241,0,0,0.00,3.89,0.00,0.00,1000,440,7.33
6117666160,4/19/2016,11135,2606,425,480,0,0,0.00,8.41,0.00,0.00,905,535,8.92
6117666160,4/20/2016,10449,2536,587,349,10,26,0.00,5.52,0.48,2.03,972,468,7.80
6117666160,4/21/2016,19542,4900,579,294,19,11,0.00,5.62,0.40,0.98,903,537,8.95
6117666160,4/22/2016,8206,2409,413,402,0,0,0.00,6.20,0.00,0.00,815,625,10.42
6117666160,4/23/2016,11495,2651,468,512,0,0,0.00,8.68,0.00,0.00,980,460,7.67
6117666160,4/24/2016,7623,2305,711,362,0,0,0.00,5.76,0.00,0.00,1073,367,6.12
6117666160,4/25/2016,0,1497,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6117666160,4/26/2016,9543,2450,1077,352,7,0,0.00,6.87,0.34,0.00,1436,4,0.07
6117666160,4/27/2016,9411,2576,417,458,0,0,0.00,7.11,0.00,0.00,875,565,9.42
6117666160,4/28/2016,3403,1879,758,141,0,0,0.00,2.60,0.00,0.00,899,541,9.02
6117666160,4/29/2016,9592,2560,479,461,0,0,0.00,7.24,0.00,0.00,940,500,8.33
6117666160,4/30/2016,6987,2275,1040,343,0,0,0.00,5.28,0.00,0.00,1383,57,0.95
6117666160,5/1/2016,8915,2361,525,397,0,0,0.00,6.73,0.00,0.00,922,518,8.63
6117666160,5/2/2016,4933,2044,1204,236,0,0,0.00,3.73,0.00,0.00,1440,0,0.00
6117666160,5/3/2016,0,1496,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6117666160,5/4/2016,2997,1902,1279,156,0,0,0.00,2.26,0.00,0.00,1435,5,0.08
6117666160,5/5/2016,9799,2636,479,487,0,0,0.00,7.40,0.00,0.00,966,474,7.90
6117666160,5/6/2016,3365,1838,673,133,0,0,0.00,2.68,0.00,0.00,806,634,10.57
6117666160,5/7/2016,7336,2469,456,412,0,0,0.00,5.54,0.00,0.00,868,572,9.53
6117666160,5/8/2016,7328,2250,517,318,0,0,0.00,5.53,0.00,0.00,835,605,10.08
6117666160,5/9/2016,4477,1248,125,197,0,0,0.00,3.38,0.00,0.00,322,1118,18.63
6290855005,4/12/2016,4562,2560,1241,199,0,0,0.00,3.45,0.00,0.00,1440,0,0.00
6290855005,4/13/2016,7142,2905,1090,350,0,0,0.01,5.39,0.00,0.00,1440,0,0.00
6290855005,4/14/2016,7671,2952,1077,363,0,0,0.03,5.77,0.00,0.00,1440,0,0.00
6290855005,4/15/2016,9501,2896,1112,328,0,0,0.01,7.17,0.00,0.00,1440,0,0.00
6290855005,4/16/2016,8301,2783,1182,258,0,0,0.01,6.27,0.00,0.00,1440,0,0.00
6290855005,4/17/2016,7851,3171,1172,225,12,31,0.00,4.00,0.79,1.14,1440,0,0.00
6290855005,4/18/2016,6885,2766,1169,271,0,0,0.02,5.19,0.00,0.00,1440,0,0.00
6290855005,4/19/2016,7142,2839,1119,321,0,0,0.01,5.39,0.00,0.00,1440,0,0.00
6290855005,4/20/2016,6361,2701,1182,258,0,0,0.01,4.80,0.00,0.00,1440,0,0.00
6290855005,4/21/2016,0,2060,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6290855005,4/22/2016,6238,2796,1138,302,0,0,0.00,4.72,0.00,0.00,1440,0,0.00
6290855005,4/23/2016,0,2664,1407,0,0,33,0.00,0.00,0.00,0.00,1440,0,0.00
6290855005,4/24/2016,5896,2703,1182,258,0,0,0.00,4.46,0.00,0.00,1440,0,0.00
6290855005,4/25/2016,7802,2771,1180,249,3,8,0.01,5.03,0.18,0.68,1440,0,0.00
6290855005,4/26/2016,0,2060,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6290855005,4/27/2016,5565,2743,1153,287,0,0,0.03,4.18,0.00,0.00,1440,0,0.00
6290855005,4/28/2016,5731,2687,1185,255,0,0,0.00,4.33,0.00,0.00,1440,0,0.00
6290855005,4/29/2016,0,2060,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6290855005,4/30/2016,6744,2843,1116,324,0,0,0.01,5.09,0.00,0.00,1440,0,0.00
6290855005,5/1/2016,9837,3327,1055,282,95,8,0.02,4.00,2.75,0.66,1440,0,0.00
6290855005,5/2/2016,6781,2725,1172,268,0,0,0.02,5.11,0.00,0.00,1440,0,0.00
6290855005,5/3/2016,6047,2671,1200,240,0,0,0.00,4.57,0.00,0.00,1440,0,0.00
6290855005,5/4/2016,5832,2718,1168,272,0,0,0.01,4.40,0.00,0.00,1440,0,0.00
6290855005,5/5/2016,6339,2682,1201,239,0,0,0.00,4.79,0.00,0.00,1440,0,0.00
6290855005,5/6/2016,6116,2806,1135,305,0,0,0.03,4.59,0.00,0.00,1440,0,0.00
6290855005,5/7/2016,5510,2613,1213,227,0,0,0.00,4.16,0.00,0.00,1440,0,0.00
6290855005,5/8/2016,7706,2712,1189,251,0,0,0.00,5.82,0.00,0.00,1440,0,0.00
6290855005,5/9/2016,6277,2175,800,264,0,0,0.02,4.73,0.00,0.00,1064,376,6.27
6290855005,5/10/2016,0,0,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/12/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/13/2016,4053,2400,1053,85,18,17,0.00,1.22,0.58,1.11,1173,267,4.45
6775888955,4/14/2016,5162,2507,863,105,24,14,0.00,1.97,0.86,0.87,1006,434,7.23
6775888955,4/15/2016,1282,2127,976,58,0,0,0.00,0.92,0.00,0.00,1034,406,6.77
6775888955,4/16/2016,4732,2225,1377,9,18,36,0.00,0.06,0.81,2.52,1440,0,0.00
6775888955,4/17/2016,2497,2067,1392,19,24,5,0.00,0.31,1.13,0.35,1440,0,0.00
6775888955,4/18/2016,8294,2798,1233,146,31,30,0.00,3.17,0.77,2.00,1440,0,0.00
6775888955,4/19/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/20/2016,10771,3727,1079,178,113,70,0.00,2.22,1.74,3.77,1440,0,0.00
6775888955,4/21/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/22/2016,637,1922,1420,20,0,0,0.00,0.46,0.00,0.00,1440,0,0.00
6775888955,4/23/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/24/2016,2153,2053,1400,11,18,11,0.00,0.15,0.62,0.77,1440,0,0.00
6775888955,4/25/2016,6474,2484,1302,92,13,33,0.00,1.90,0.46,2.27,1440,0,0.00
6775888955,4/26/2016,7091,2584,1321,47,30,42,0.00,0.73,0.87,3.48,1440,0,0.00
6775888955,4/27/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/28/2016,703,1993,1410,15,13,2,0.00,0.24,0.20,0.06,1440,0,0.00
6775888955,4/29/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,4/30/2016,2503,2280,1344,84,9,3,0.00,1.48,0.16,0.16,1440,0,0.00
6775888955,5/1/2016,2487,2319,1347,50,34,9,0.00,0.68,0.62,0.48,1440,0,0.00
6775888955,5/2/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,5/3/2016,9,1843,1439,1,0,0,0.00,0.01,0.00,0.00,1440,0,0.00
6775888955,5/4/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,5/5/2016,0,1841,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
6775888955,5/6/2016,4697,2496,1318,75,35,12,0.00,1.93,0.93,0.47,1440,0,0.00
6775888955,5/7/2016,1967,1032,551,49,5,2,0.00,1.05,0.24,0.13,607,833,13.88
6962181067,4/12/2016,10199,1994,796,189,14,50,0.00,2.51,0.83,3.40,1049,391,6.52
6962181067,4/13/2016,5652,1718,548,142,24,8,0.00,1.96,1.21,0.57,722,718,11.97
6962181067,4/14/2016,1551,1466,862,86,0,0,0.00,1.03,0.00,0.00,948,492,8.20
6962181067,4/15/2016,5563,1756,837,217,0,0,0.00,3.68,0.00,0.00,1054,386,6.43
6962181067,4/16/2016,13217,2173,741,280,3,50,0.00,4.88,0.19,3.66,1074,366,6.10
6962181067,4/17/2016,10145,2027,634,295,13,5,0.00,5.69,0.68,0.33,947,493,8.22
6962181067,4/18/2016,11404,2039,689,238,42,13,0.00,4.32,2.39,0.83,982,458,7.63
6962181067,4/19/2016,10742,2046,659,195,41,35,0.00,2.87,2.13,2.10,930,510,8.50
6962181067,4/20/2016,13928,2174,639,297,4,48,0.00,5.09,0.19,4.28,988,452,7.53
6962181067,4/21/2016,11835,2179,708,214,27,53,0.11,3.51,2.10,3.99,1002,438,7.30
6962181067,4/22/2016,10725,2086,659,240,33,30,0.00,3.77,1.55,1.77,962,478,7.97
6962181067,4/23/2016,20031,2571,484,347,41,58,0.00,7.04,2.00,4.20,930,510,8.50
6962181067,4/24/2016,5029,1705,720,199,0,0,0.00,3.32,0.00,0.00,919,521,8.68
6962181067,4/25/2016,13239,2194,637,282,31,35,0.10,4.46,1.68,3.02,985,455,7.58
6962181067,4/26/2016,10433,2012,680,254,7,36,0.00,3.90,0.42,2.58,977,463,7.72
6962181067,4/27/2016,10320,2034,697,279,38,7,0.00,4.25,2.02,0.55,1021,419,6.98
6962181067,4/28/2016,12627,2182,621,288,8,38,0.00,5.59,0.24,2.51,955,485,8.08
6962181067,4/29/2016,10762,2254,645,369,15,12,0.00,5.81,0.48,0.82,1041,399,6.65
6962181067,4/30/2016,10081,2002,731,237,16,32,0.00,3.67,0.76,2.24,1016,424,7.07
6962181067,5/1/2016,5454,1740,722,215,0,0,0.00,3.61,0.00,0.00,937,503,8.38
6962181067,5/2/2016,12912,2162,655,313,39,18,0.00,5.34,2.00,1.20,1025,415,6.92
6962181067,5/3/2016,12109,2072,654,267,36,21,0.00,4.33,2.04,1.74,978,462,7.70
6962181067,5/4/2016,10147,2086,683,284,36,15,0.00,4.55,1.68,0.47,1018,422,7.03
6962181067,5/5/2016,10524,2066,591,305,22,14,0.00,4.81,1.16,0.99,932,508,8.47
6962181067,5/6/2016,5908,1850,717,299,0,0,0.00,3.91,0.00,0.00,1016,424,7.07
6962181067,5/7/2016,6815,1947,745,328,0,0,0.00,4.50,0.00,0.00,1073,367,6.12
6962181067,5/8/2016,4188,1659,709,151,14,0,0.00,2.25,0.52,0.00,874,566,9.43
6962181067,5/9/2016,12342,2105,607,231,21,43,0.00,3.65,1.18,3.90,902,538,8.97
6962181067,5/10/2016,15448,2361,626,275,34,62,0.00,4.99,1.75,3.47,997,443,7.38
6962181067,5/11/2016,6722,1855,709,199,7,24,0.00,2.65,0.31,1.49,939,501,8.35
6962181067,5/12/2016,3587,928,127,105,8,0,0.00,2.11,0.25,0.00,240,1200,20.00
7007744171,4/12/2016,14172,2937,1024,355,8,53,0.00,5.41,0.38,4.50,1440,0,0.00
7007744171,4/13/2016,12862,2742,1101,261,22,56,0.00,4.48,0.56,4.61,1440,0,0.00
7007744171,4/14/2016,11179,2668,1096,304,6,34,0.00,4.96,0.34,2.95,1440,0,0.00
7007744171,4/15/2016,5273,2098,1238,202,0,0,0.00,3.53,0.00,0.00,1440,0,0.00
7007744171,4/16/2016,4631,2076,1155,203,0,0,0.00,3.10,0.00,0.00,1358,82,1.37
7007744171,4/17/2016,8059,2383,1135,305,0,0,0.00,5.39,0.00,0.00,1440,0,0.00
7007744171,4/18/2016,14816,2832,1077,284,31,48,0.02,5.05,2.12,3.79,1440,0,0.00
7007744171,4/19/2016,14194,2812,1066,304,17,53,0.00,5.31,0.76,4.41,1440,0,0.00
7007744171,4/20/2016,15566,3096,1000,347,33,60,0.00,5.86,0.67,4.79,1440,0,0.00
7007744171,4/21/2016,13744,2763,1049,327,34,30,0.00,5.17,1.87,2.15,1440,0,0.00
7007744171,4/22/2016,15299,2889,1065,261,50,64,0.00,4.37,1.76,4.10,1440,0,0.00
7007744171,4/23/2016,8093,2284,1190,223,25,2,0.00,4.15,1.13,0.13,1440,0,0.00
7007744171,4/24/2016,11085,2667,1021,419,0,0,0.00,7.42,0.00,0.00,1440,0,0.00
7007744171,4/25/2016,18229,3055,986,379,24,51,0.00,7.67,1.37,4.31,1440,0,0.00
7007744171,4/26/2016,15090,2939,978,424,22,16,0.00,8.23,0.94,0.93,1440,0,0.00
7007744171,4/27/2016,13541,2830,1041,337,12,50,0.00,5.29,0.66,4.27,1440,0,0.00
7007744171,4/28/2016,15128,2836,1007,401,16,16,0.00,8.26,0.77,1.09,1440,0,0.00
7007744171,4/29/2016,20067,3180,961,382,42,55,0.00,7.95,2.05,4.31,1440,0,0.00
7007744171,4/30/2016,3761,2051,1240,200,0,0,0.00,2.52,0.00,0.00,1440,0,0.00
7007744171,5/1/2016,5600,2225,1142,237,0,0,0.00,3.75,0.00,0.00,1379,61,1.02
7007744171,5/2/2016,13041,2642,1112,250,14,64,0.00,3.83,0.70,4.64,1440,0,0.00
7007744171,5/3/2016,14510,2976,1021,330,31,58,0.00,5.36,1.02,4.48,1440,0,0.00
7007744171,5/4/2016,0,1557,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
7007744171,5/5/2016,15010,2933,1047,317,23,53,0.00,5.48,1.29,4.33,1440,0,0.00
7007744171,5/6/2016,11459,2553,1136,247,13,44,0.00,3.86,0.81,3.00,1440,0,0.00
7007744171,5/7/2016,0,120,111,0,0,0,0.00,0.00,0.00,0.00,111,1329,22.15
7086361926,4/12/2016,11317,2772,745,153,6,59,0.00,2.97,0.15,5.27,963,477,7.95
7086361926,4/13/2016,5813,2516,744,155,26,31,0.00,2.84,0.21,0.56,956,484,8.07
7086361926,4/14/2016,9123,2734,787,189,32,35,0.00,3.66,0.33,2.03,1043,397,6.62
7086361926,4/15/2016,8585,2395,864,139,21,30,0.00,2.53,1.11,2.04,1054,386,6.43
7086361926,4/16/2016,31,1635,1437,3,0,0,0.00,0.01,0.00,0.00,1440,0,0.00
7086361926,4/17/2016,0,1629,1440,0,0,0,0.00,0.00,0.00,0.00,1440,0,0.00
7086361926,4/18/2016,9827,2743,1136,114,51,61,0.00,2.31,1.22,3.17,1362,78,1.30
7086361926,4/19/2016,10688,2944,671,124,69,67,0.00,2.51,1.23,3.53,931,509,8.48
7086361926,4/20/2016,14365,2997,797,145,13,87,0.00,2.54,0.45,7.64,1042,398,6.63
7086361926,4/21/2016,9469,2463,758,206,6,19,0.00,4.51,0.30,1.36,989,451,7.52
7086361926,4/22/2016,9753,2846,762,153,59,58,0.00,2.67,0.97,2.87,1032,408,6.80
7086361926,4/23/2016,2817,1965,1350,90,0,0,0.00,1.80,0.00,0.00,1440,0,0.00
7086361926,4/24/2016,3520,2049,566,125,0,0,0.00,2.15,0.00,0.00,691,749,12.48
7086361926,4/25/2016,10091,2752,706,129,39,69,0.00,2.37,0.70,3.75,943,497,8.28
7086361926,4/26/2016,10387,2781,726,132,33,70,0.00,2.12,0.77,4.16,961,479,7.98
7086361926,4/27/2016,11107,2693,829,145,6,55,0.00,2.53,0.18,5.63,1035,405,6.75
7086361926,4/28/2016,11584,2862,810,161,48,54,0.00,3.36,1.64,2.79,1073,367,6.12
7086361926,4/29/2016,7881,2616,1198,182,36,24,0.00,4.00,0.45,0.49,1440,0,0.00
7086361926,4/30/2016,14560,2995,584,308,17,42,0.00,5.24,1.04,3.12,951,489,8.15
7086361926,5/1/2016,12390,2730,685,258,15,30,0.00,4.85,0.90,2.30,988,452,7.53
7086361926,5/2/2016,10052,2754,737,139,26,66,0.00,2.66,0.66,3.48,968,472,7.87
7086361926,5/3/2016,10288,2754,761,152,36,57,0.00,3.16,0.85,2.74,1006,434,7.23
7086361926,5/4/2016,10988,2655,843,135,12,45,0.00,2.90,0.12,5.28,1035,405,6.75
7086361926,5/5/2016,8564,2386,1253,149,14,24,0.00,2.95,0.83,1.78,1440,0,0.00
7086361926,5/6/2016,12461,2924,834,154,35,84,0.00,3.12,1.43,3.82,1107,333,5.55
7086361926,5/7/2016,12827,2739,621,209,42,20,0.00,4.68,2.33,1.46,892,548,9.13
7086361926,5/8/2016,10677,2534,695,147,27,32,0.00,3.25,1.53,2.31,901,539,8.98
7086361926,5/9/2016,13566,2960,743,171,50,67,0.00,3.12,1.71,4.26,1031,409,6.82
7086361926,5/10/2016,14433,2800,1182,106,23,72,0.00,2.45,1.20,7.11,1383,57,0.95
7086361926,5/11/2016,9572,2735,757,128,40,57,0.00,2.23,1.39,2.89,982,458,7.63
7086361926,5/12/2016,3789,1199,343,58,4,5,0.00,1.89,0.27,0.38,410,1030,17.17
8053475328,4/12/2016,18060,3186,1193,123,8,116,0.00,2.10,0.39,11.64,1440,0,0.00
8053475328,4/13/2016,16433,3140,1177,156,12,95,0.00,2.45,0.47,10.43,1440,0,0.00
8053475328,4/14/2016,20159,3411,1123,193,5,119,0.00,3.36,0.21,12.34,1440,0,0.00
8053475328,4/15/2016,20669,3410,1142,158,8,132,0.00,2.59,0.39,13.26,1440,0,0.00
8053475328,4/16/2016,14549,2867,1255,83,6,96,0.00,1.49,0.27,9.36,1440,0,0.00
8053475328,4/17/2016,18827,3213,1113,195,21,111,0.00,3.64,0.80,9.24,1440,0,0.00
8053475328,4/18/2016,17076,3133,1137,195,6,102,0.00,3.35,0.23,9.08,1440,0,0.00
8053475328,4/19/2016,15929,3114,1152,191,7,90,0.00,2.95,0.31,9.22,1440,0,0.00
8053475328,4/20/2016,15108,3043,695,158,5,89,0.00,2.38,0.23,9.58,947,493,8.22
8053475328,4/21/2016,16057,3103,1164,170,6,100,0.00,2.58,0.25,9.67,1440,0,0.00
8053475328,4/22/2016,10520,2655,1260,117,3,60,0.00,1.88,0.15,6.26,1440,0,0.00
8053475328,4/23/2016,22359,3554,741,223,14,125,0.00,4.02,0.63,12.54,1103,337,5.62
8053475328,4/24/2016,22988,3577,1096,182,33,129,0.00,3.26,1.55,13.13,1440,0,0.00
8053475328,4/25/2016,20500,3403,1104,209,9,118,0.00,3.86,0.46,11.37,1440,0,0.00
8053475328,4/26/2016,12685,2846,1182,185,5,68,0.00,3.10,0.20,6.31,1440,0,0.00
8053475328,4/27/2016,12422,2852,1187,183,10,60,0.00,2.93,0.43,6.46,1440,0,0.00
8053475328,4/28/2016,15447,3062,1188,153,9,90,0.00,2.35,0.39,9.67,1440,0,0.00
8053475328,4/29/2016,12315,2794,1215,159,8,58,0.00,3.17,0.31,6.17,1440,0,0.00
8053475328,4/30/2016,7135,2408,1281,131,1,27,0.00,2.54,0.06,2.99,1440,0,0.00
8053475328,5/1/2016,1170,1886,1389,51,0,0,0.00,0.85,0.00,0.00,1440,0,0.00
8053475328,5/2/2016,1969,1988,1345,95,0,0,0.00,1.43,0.00,0.00,1440,0,0.00
8053475328,5/3/2016,15484,3023,1166,165,22,87,0.00,2.59,0.93,8.39,1440,0,0.00
8053475328,5/4/2016,14581,2918,1220,123,8,89,0.00,1.91,0.40,8.82,1440,0,0.00
8053475328,5/5/2016,14990,2950,1208,130,9,93,0.00,2.21,0.45,8.85,1440,0,0.00
8053475328,5/6/2016,13953,2859,1245,90,15,90,0.00,1.21,0.69,9.10,1440,0,0.00
8053475328,5/7/2016,19769,3331,1076,148,20,121,0.00,2.35,0.88,12.44,1365,75,1.25
8053475328,5/8/2016,22026,3589,1073,228,14,125,0.00,3.66,0.59,13.40,1440,0,0.00
8053475328,5/9/2016,12465,2765,1214,148,12,66,0.00,2.69,0.57,6.12,1440,0,0.00
8053475328,5/10/2016,14810,2926,1219,115,10,96,0.00,1.85,0.42,9.09,1440,0,0.00
8053475328,5/11/2016,12209,2809,1189,184,7,60,0.00,3.04,0.28,6.08,1440,0,0.00
8053475328,5/12/2016,4998,1505,839,39,4,28,0.00,0.76,0.20,2.95,910,530,8.83
8253242879,4/12/2016,9033,2044,1244,154,2,40,0.00,1.59,0.14,5.43,1440,0,0.00
8253242879,4/13/2016,8053,1935,1298,96,11,35,0.00,1.31,0.63,4.17,1440,0,0.00
8253242879,4/14/2016,5234,1705,1362,33,16,29,0.00,0.54,0.99,1.93,1440,0,0.00
8253242879,4/15/2016,2672,1632,1335,105,0,0,0.00,1.76,0.00,0.00,1440,0,0.00
8253242879,4/16/2016,9256,1880,1268,115,51,6,0.00,2.45,3.27,0.43,1440,0,0.00
8253242879,4/17/2016,10204,2112,1237,157,5,41,0.00,2.33,0.15,5.43,1440,0,0.00
8253242879,4/18/2016,5151,1829,1278,130,16,16,0.00,1.80,0.63,1.04,1440,0,0.00
8253242879,4/19/2016,4212,1763,1276,164,0,0,0.00,2.78,0.00,0.00,1440,0,0.00
8253242879,4/20/2016,6466,1931,1201,216,18,5,0.01,3.11,0.82,0.33,1440,0,0.00
8253242879,4/21/2016,11268,2218,1199,172,20,49,0.00,1.75,0.93,5.88,1440,0,0.00
